id_llamada,fecha,distrito,duracion_minutes,recursos_desplegados,distancia_km,tipo
2787,2024-11-24 22:38:03,Oeste,52,8,5,Neutral
2788,2024-07-12 12:15:05,Este,157,4,19,Accidente
2789,2025-01-18 06:32:40,Oeste,61,8,10,Neutral
2790,2024-08-02 04:58:15,Centro,119,8,7,Accidente
2791,2025-01-23 08:29:08,Norte,39,7,9,Neutral
2792,2024-07-14 07:30:21,Norte,80,6,14,Fuego
2793,2024-11-30 20:00:18,Sur,98,8,15,Accidente
2794,2024-08-06 01:38:18,Centro,9,7,13,Accidente
2795,2025-02-08 06:43:52,Oeste,26,5,10,Fuego
2796,2024-06-20 01:59:25,Norte,107,4,14,Fuego
2797,2025-06-02 09:20:56,Centro,179,2,12,Accidente
2798,2024-12-18 03:27:05,Norte,135,8,19,Neutral
2799,2024-08-27 03:41:27,Oeste,128,9,6,Accidente
2800,2025-05-03 16:20:52,Norte,57,4,12,Neutral
2801,2024-10-03 01:02:17,Sur,163,4,13,Fuego
2802,2025-05-05 18:58:54,Sur,73,5,8,Neutral
2803,2024-10-02 15:40:15,Norte,108,2,16,Accidente
2804,2025-02-15 14:13:58,Centro,165,7,2,Fuego
2805,2025-04-16 01:03:51,Centro,20,5,7,Fuego
2806,2024-10-01 17:36:25,Centro,120,6,12,Accidente
2807,2024-10-03 23:19:02,Norte,80,4,7,Accidente
2808,2024-09-19 03:17:31,Centro,113,8,19,Fuego
2809,2024-06-25 20:08:42,Oeste,43,8,14,Neutral
2810,2024-09-04 06:09:58,Sur,93,5,9,Neutral
2811,2024-07-03 20:34:34,Oeste,178,6,18,Neutral
2812,2025-06-02 09:50:36,Centro,116,3,11,Accidente
2813,2024-10-04 13:29:19,Oeste,51,1,16,Fuego
2814,2024-11-18 08:51:30,Centro,176,9,19,Neutral
2815,2025-05-12 01:07:18,Norte,141,9,11,Fuego
2816,2024-09-17 23:15:20,Oeste,132,3,18,Neutral
2817,2024-09-02 02:38:39,Norte,81,4,11,Fuego
2818,2025-04-06 09:21:33,Norte,19,7,4,Accidente
2819,2025-04-11 20:55:55,Este,40,2,18,Accidente
2820,2024-11-25 07:42:55,Centro,67,3,19,Accidente
2821,2024-08-27 16:23:02,Sur,73,6,13,Neutral
2822,2025-01-10 06:44:03,Centro,173,8,4,Accidente
2823,2024-07-14 02:28:39,Sur,78,1,10,Accidente
2824,2024-09-30 23:14:39,Centro,28,4,5,Accidente
2825,2024-08-24 22:13:56,Norte,53,1,3,Fuego
2826,2024-08-06 23:23:33,Oeste,150,2,16,Fuego
2827,2025-03-26 00:06:44,Oeste,11,8,8,Fuego
2828,2024-10-13 17:23:37,Este,8,6,7,Fuego
2829,2024-10-30 06:19:52,Sur,94,9,19,Fuego
2830,2024-11-07 10:21:28,Sur,64,2,14,Fuego
2831,2025-01-10 23:27:50,Sur,59,3,15,Fuego
2832,2025-03-08 05:38:19,Norte,20,9,17,Accidente
2833,2025-02-27 10:57:21,Sur,33,9,1,Accidente
2834,2024-09-29 00:53:46,Oeste,155,6,6,Neutral
2835,2024-11-20 20:46:26,Norte,18,3,15,Accidente
2836,2024-07-11 04:30:43,Centro,83,5,12,Fuego
2837,2024-09-13 13:46:25,Sur,37,2,2,Fuego
2838,2024-10-15 17:44:30,Sur,157,7,5,Neutral
2839,2024-12-26 21:04:06,Centro,25,8,9,Accidente
2840,2024-08-27 03:14:11,Sur,149,6,14,Accidente
2841,2024-06-21 08:18:58,Centro,27,8,18,Neutral
2842,2024-09-18 22:04:31,Norte,61,2,8,Fuego
2843,2024-09-09 18:28:40,Oeste,146,3,2,Fuego
2844,2024-12-17 09:50:41,Centro,97,7,9,Fuego
2845,2025-05-03 13:21:31,Este,24,1,7,Fuego
2846,2024-09-12 16:52:45,Centro,162,7,18,Neutral
2847,2024-12-31 15:48:31,Sur,23,6,16,Accidente
2848,2025-05-24 04:22:48,Norte,107,8,5,Fuego
2849,2024-08-23 08:13:39,Norte,81,7,15,Accidente
2850,2025-02-27 00:42:16,Centro,155,4,5,Accidente
2851,2024-10-25 07:42:32,Oeste,37,3,11,Fuego
2852,2024-07-03 05:39:33,Este,22,3,14,Fuego
2853,2024-09-06 09:42:28,Norte,77,4,19,Fuego
2854,2025-02-25 16:45:03,Sur,165,9,3,Accidente
2855,2025-01-23 00:49:17,Sur,164,9,10,Neutral
2856,2024-09-16 04:35:11,Oeste,21,2,6,Fuego
2857,2024-10-30 23:36:37,Norte,23,5,3,Accidente
2858,2025-03-29 09:32:00,Centro,74,1,2,Accidente
2859,2024-12-20 23:58:56,Sur,124,4,13,Fuego
2860,2025-04-29 16:55:34,Oeste,105,2,18,Neutral
2861,2024-10-15 19:50:27,Norte,38,8,2,Fuego
2862,2024-07-28 16:29:47,Norte,88,4,15,Fuego
2863,2025-05-06 22:42:02,Norte,157,5,5,Neutral
2864,2025-01-20 05:14:44,Norte,78,4,15,Fuego
2865,2025-03-16 17:49:54,Norte,92,5,17,Fuego
2866,2024-08-05 05:01:41,Sur,89,5,2,Neutral
2867,2025-05-07 13:38:34,Oeste,15,5,18,Accidente
2868,2025-02-18 17:31:51,Norte,95,3,15,Accidente
2869,2025-05-30 07:50:47,Este,148,7,3,Accidente
2870,2024-08-21 05:20:36,Este,131,3,5,Accidente
2871,2024-07-12 19:44:03,Oeste,117,2,11,Accidente
2872,2025-03-02 09:10:13,Centro,84,3,9,Fuego
2873,2025-06-07 11:49:11,Centro,11,3,5,Neutral
2874,2024-12-19 00:03:23,Centro,20,8,1,Accidente
2875,2025-02-15 02:36:07,Este,20,4,14,Neutral
2876,2025-04-09 21:27:02,Centro,172,3,5,Accidente
2877,2025-02-08 23:38:14,Sur,16,5,8,Fuego
2878,2025-05-24 07:26:32,Norte,39,4,14,Accidente
2879,2025-02-01 01:57:37,Este,25,9,16,Accidente
2880,2024-07-28 22:20:48,Oeste,175,8,6,Neutral
2881,2024-12-21 02:39:56,Oeste,21,7,8,Neutral
2882,2024-08-09 22:12:42,Norte,36,8,2,Fuego
2883,2024-09-19 14:06:05,Este,45,5,19,Neutral
2884,2025-01-14 00:02:01,Centro,138,4,9,Neutral
2885,2024-12-18 04:53:20,Centro,31,7,5,Neutral
2886,2025-06-13 18:59:53,Sur,152,1,5,Fuego
2887,2025-05-03 16:16:33,Sur,157,6,19,Fuego
2888,2024-08-24 19:58:18,Centro,70,8,4,Fuego
2889,2024-07-02 07:24:39,Oeste,141,7,16,Neutral
2890,2024-12-14 17:42:59,Oeste,96,2,16,Neutral
2891,2024-09-23 20:17:55,Sur,65,7,16,Fuego
2892,2024-07-26 07:58:16,Norte,170,6,7,Neutral
2893,2025-03-06 00:35:16,Centro,7,5,18,Neutral
2894,2024-10-03 05:53:52,Sur,107,4,1,Accidente
2895,2024-07-12 11:15:02,Sur,59,1,3,Fuego
2896,2024-07-14 18:33:38,Centro,5,2,8,Fuego
2897,2025-05-29 00:13:22,Centro,105,7,1,Neutral
2898,2025-05-15 01:51:31,Oeste,49,3,7,Neutral
2899,2024-12-17 21:40:31,Norte,179,5,7,Accidente
2900,2025-03-02 12:13:17,Norte,30,8,8,Fuego
2901,2025-02-06 05:49:29,Centro,125,8,19,Fuego
2902,2025-03-22 12:41:17,Este,146,6,17,Neutral
2903,2025-02-25 01:36:17,Sur,50,5,11,Fuego
2904,2025-01-28 21:12:35,Sur,126,2,15,Neutral
2905,2025-03-19 05:05:11,Centro,35,9,9,Accidente
2906,2025-05-03 13:59:10,Este,63,1,17,Neutral
2907,2024-09-10 06:02:12,Oeste,33,2,11,Accidente
2908,2025-01-20 08:13:47,Centro,110,1,6,Neutral
2909,2024-10-26 12:21:09,Centro,21,4,9,Accidente
2910,2024-07-22 01:42:59,Sur,146,4,18,Accidente
2911,2024-11-18 23:57:26,Centro,168,5,2,Fuego
2912,2025-01-18 16:13:52,Centro,28,5,4,Neutral
2913,2024-10-16 20:56:13,Centro,113,8,18,Fuego
2914,2024-08-20 05:35:02,Sur,95,3,1,Fuego
2915,2024-06-20 15:53:35,Oeste,29,6,11,Neutral
2916,2024-07-22 06:30:30,Oeste,36,3,3,Fuego
2917,2024-11-28 20:30:40,Centro,120,2,8,Fuego
2918,2025-01-16 22:00:15,Sur,86,8,5,Fuego
2919,2025-04-23 07:12:30,Oeste,114,1,5,Neutral
2920,2025-01-03 18:15:06,Oeste,150,9,11,Fuego
2921,2025-04-17 00:23:53,Oeste,41,7,12,Fuego
2922,2025-02-03 06:49:27,Sur,30,4,9,Fuego
2923,2024-10-22 22:28:36,Sur,141,3,13,Neutral
2924,2025-03-22 04:09:47,Centro,68,6,3,Accidente
2925,2024-12-11 20:54:20,Norte,76,9,13,Accidente
2926,2024-11-20 05:18:55,Oeste,152,9,11,Accidente
2927,2024-08-31 13:43:49,Norte,110,4,11,Accidente
2928,2024-12-01 18:04:32,Sur,90,5,7,Fuego
2929,2025-05-05 18:04:13,Sur,162,9,17,Neutral
2930,2024-08-22 11:15:09,Sur,57,2,16,Fuego
2931,2025-06-15 16:54:59,Norte,96,2,14,Neutral
2932,2025-01-25 08:25:04,Sur,103,5,1,Fuego
2933,2024-08-20 21:34:20,Centro,15,1,11,Accidente
2934,2024-11-14 14:44:24,Sur,35,8,13,Accidente
2935,2024-07-06 10:33:50,Este,104,5,1,Neutral
2936,2025-02-25 13:53:04,Norte,91,2,2,Fuego
2937,2025-06-17 06:42:14,Este,151,9,9,Accidente
2938,2025-04-27 18:40:39,Sur,144,2,13,Neutral
2939,2024-07-21 21:56:59,Centro,19,7,5,Fuego
2940,2024-11-03 02:46:55,Oeste,163,8,9,Neutral
2941,2024-12-23 04:58:05,Sur,175,6,13,Fuego
2942,2024-07-12 10:29:30,Centro,105,7,5,Fuego
2943,2024-06-23 08:27:58,Norte,169,1,15,Fuego
2944,2025-06-16 21:11:40,Este,33,4,7,Neutral
2945,2025-01-26 03:24:41,Este,118,7,14,Neutral
2946,2025-05-24 07:15:38,Este,111,1,16,Fuego
2947,2024-10-22 22:11:37,Norte,158,1,6,Accidente
2948,2025-03-04 14:18:36,Centro,112,6,2,Fuego
2949,2024-09-14 00:23:11,Norte,134,4,16,Neutral
2950,2025-04-21 09:26:05,Este,88,3,19,Fuego
2951,2024-07-02 12:35:54,Sur,19,5,5,Neutral
2952,2025-01-22 10:22:37,Oeste,136,9,4,Fuego
2953,2024-10-10 06:37:39,Norte,54,3,14,Fuego
2954,2025-04-20 21:29:16,Norte,170,5,6,Accidente
2955,2025-01-25 23:22:20,Centro,27,5,8,Accidente
2956,2025-03-19 09:28:54,Centro,63,9,3,Neutral
2957,2024-08-01 00:47:49,Norte,94,4,4,Fuego
2958,2024-06-21 16:46:49,Este,119,1,1,Neutral
2959,2024-07-31 00:09:19,Oeste,79,5,2,Fuego
2960,2025-03-07 04:37:47,Centro,160,1,13,Fuego
2961,2024-12-10 15:40:03,Este,127,6,9,Fuego
2962,2024-10-30 18:58:46,Sur,140,7,12,Accidente
2963,2025-05-25 11:40:34,Centro,161,1,10,Neutral
2964,2024-08-08 04:36:44,Este,143,4,10,Fuego
2965,2025-01-08 06:14:11,Este,22,9,18,Fuego
2966,2024-07-04 23:18:58,Oeste,54,1,12,Neutral
2967,2024-12-01 05:54:56,Oeste,146,9,16,Neutral
2968,2024-08-09 09:50:01,Sur,122,8,6,Fuego
2969,2025-04-11 21:50:49,Este,141,5,10,Accidente
2970,2025-01-30 14:42:31,Este,143,6,15,Accidente
2971,2024-09-11 01:12:12,Oeste,112,7,9,Fuego
2972,2025-05-01 15:11:08,Centro,71,4,2,Accidente
2973,2024-09-11 03:30:57,Centro,171,6,18,Neutral
2974,2025-04-17 00:59:11,Norte,82,7,12,Accidente
2975,2024-09-03 19:24:00,Oeste,160,6,3,Neutral
2976,2024-08-24 08:27:03,Norte,79,6,7,Neutral
2977,2025-06-03 23:39:52,Oeste,43,2,9,Neutral
2978,2024-10-26 18:19:10,Sur,29,5,8,Neutral
2979,2025-02-24 06:25:14,Este,25,3,6,Accidente
2980,2025-01-10 09:28:48,Sur,142,7,1,Neutral
2981,2025-04-30 20:33:33,Oeste,175,4,14,Fuego
2982,2025-04-11 13:23:27,Este,19,1,16,Neutral
2983,2024-07-01 02:13:28,Centro,52,6,16,Fuego
2984,2024-12-01 22:56:24,Centro,90,6,4,Neutral
2985,2025-04-07 14:17:20,Norte,153,7,6,Neutral
2986,2025-02-22 04:41:17,Oeste,120,8,15,Accidente
2987,2025-04-15 02:12:57,Oeste,54,3,8,Neutral
2988,2025-06-10 11:18:55,Centro,155,6,1,Neutral
2989,2025-05-08 03:58:17,Sur,145,2,13,Accidente
2990,2024-09-02 19:55:16,Este,73,9,18,Accidente
2991,2024-10-31 22:23:14,Sur,8,2,18,Fuego
2992,2024-06-26 11:10:49,Sur,82,3,13,Accidente
2993,2024-10-06 13:57:49,Centro,13,2,14,Fuego
2994,2024-10-23 02:51:07,Centro,125,9,11,Neutral
2995,2024-06-24 12:44:11,Centro,119,1,7,Fuego
2996,2025-01-12 21:32:18,Norte,167,5,18,Accidente
2997,2025-05-01 08:49:50,Sur,105,1,4,Neutral
2998,2024-07-08 23:52:09,Oeste,153,5,17,Fuego
2999,2025-02-19 01:58:45,Este,150,8,19,Fuego
3000,2025-03-07 17:07:50,Norte,101,8,14,Fuego
3001,2024-06-21 20:46:56,Oeste,85,8,10,Neutral
3002,2025-01-10 12:57:00,Sur,47,2,6,Fuego
3003,2024-07-05 17:06:35,Centro,99,8,18,Fuego
3004,2024-06-18 12:26:14,Sur,10,5,4,Accidente
3005,2025-04-23 19:16:29,Este,71,1,11,Fuego
3006,2025-03-06 08:01:59,Norte,144,7,13,Neutral
3007,2025-04-02 09:48:56,Norte,104,6,8,Accidente
3008,2025-05-29 16:33:52,Este,16,5,10,Neutral
3009,2025-03-25 00:11:22,Oeste,70,1,11,Accidente
3010,2024-06-27 01:43:28,Oeste,6,1,3,Accidente
3011,2025-01-14 06:02:17,Norte,147,6,15,Fuego
3012,2024-07-29 18:27:22,Norte,155,7,8,Neutral
3013,2025-04-21 03:39:31,Centro,161,1,18,Fuego
3014,2025-02-21 12:11:21,Oeste,85,9,1,Accidente
3015,2024-11-02 23:48:24,Este,139,4,8,Fuego
3016,2024-12-12 11:08:02,Oeste,160,5,3,Accidente
3017,2024-07-25 17:31:51,Centro,146,2,1,Accidente
3018,2025-04-08 05:00:08,Norte,176,8,16,Neutral
3019,2024-07-12 11:17:44,Norte,162,2,9,Neutral
3020,2024-07-08 11:42:45,Centro,164,3,17,Neutral
3021,2024-12-10 20:05:11,Este,74,9,16,Neutral
3022,2024-12-09 10:59:12,Norte,119,2,6,Fuego
3023,2025-01-18 07:40:13,Sur,92,6,7,Neutral
3024,2025-05-06 02:45:37,Norte,10,4,16,Neutral
3025,2024-07-21 10:52:28,Sur,31,7,8,Neutral
3026,2025-03-24 00:46:04,Centro,86,6,10,Accidente
3027,2025-02-05 14:17:13,Centro,92,9,14,Accidente
3028,2024-09-03 17:10:55,Norte,124,9,11,Neutral
3029,2024-11-11 04:22:03,Oeste,28,4,2,Accidente
3030,2025-05-25 15:12:13,Sur,106,1,12,Accidente
3031,2025-06-14 08:36:44,Este,38,2,13,Fuego
3032,2024-09-28 11:13:25,Norte,172,8,15,Accidente
3033,2024-08-08 15:42:10,Este,51,8,12,Fuego
3034,2025-05-03 01:09:12,Norte,28,2,13,Accidente
3035,2025-01-31 07:10:00,Oeste,69,4,8,Neutral
3036,2024-08-30 06:12:44,Oeste,22,1,16,Accidente
3037,2025-05-12 19:18:04,Oeste,48,7,3,Accidente
3038,2025-03-12 04:08:01,Oeste,80,4,13,Fuego
3039,2024-08-24 19:32:38,Centro,61,8,12,Neutral
3040,2025-01-05 19:18:53,Centro,111,9,19,Fuego
3041,2024-12-26 09:12:47,Sur,160,9,2,Neutral
3042,2024-09-06 03:20:50,Este,128,3,1,Neutral
3043,2025-05-26 05:26:48,Norte,155,5,8,Fuego
3044,2025-05-27 14:48:01,Norte,166,6,9,Accidente
3045,2024-10-03 11:11:06,Centro,143,6,8,Neutral
3046,2024-12-18 00:57:59,Norte,167,8,17,Accidente
3047,2025-04-26 17:20:02,Centro,120,6,9,Fuego
3048,2024-12-10 09:23:08,Sur,97,6,6,Fuego
3049,2025-02-01 20:23:14,Este,46,4,15,Fuego
3050,2024-12-22 13:42:46,Sur,32,7,13,Fuego
3051,2024-07-27 23:44:14,Oeste,127,8,12,Neutral
3052,2024-07-23 13:06:37,Oeste,28,3,13,Fuego
3053,2025-02-16 19:54:13,Oeste,140,7,7,Accidente
3054,2024-07-17 13:44:53,Sur,110,3,18,Accidente
3055,2025-05-23 01:20:22,Norte,122,8,14,Neutral
3056,2024-10-21 22:56:08,Este,57,1,11,Fuego
3057,2024-10-04 05:01:52,Oeste,136,1,14,Neutral
3058,2024-06-26 02:30:32,Oeste,104,6,17,Neutral
3059,2025-06-10 10:39:33,Oeste,9,9,2,Neutral
3060,2025-03-15 23:41:42,Este,53,4,19,Fuego
3061,2025-01-08 12:09:20,Oeste,102,6,16,Accidente
3062,2025-04-30 09:13:22,Este,34,5,10,Accidente
3063,2024-11-08 06:04:49,Oeste,76,1,8,Neutral
3064,2024-09-27 22:24:39,Sur,107,6,5,Neutral
3065,2024-08-08 11:42:06,Sur,67,9,7,Accidente
3066,2025-03-28 14:43:49,Este,179,3,13,Accidente
3067,2025-03-21 14:11:44,Sur,30,3,16,Fuego
3068,2025-03-10 09:54:25,Este,41,2,5,Neutral
3069,2025-02-26 04:41:01,Sur,11,4,16,Fuego
3070,2025-03-27 05:39:08,Sur,131,3,15,Accidente
3071,2024-07-18 20:50:32,Este,172,2,9,Accidente
3072,2024-11-28 09:09:57,Norte,96,1,12,Accidente
3073,2025-03-24 20:39:39,Sur,171,3,8,Accidente
3074,2024-07-15 15:56:19,Oeste,107,6,13,Fuego
3075,2025-02-28 20:34:41,Norte,57,9,5,Accidente
3076,2024-10-20 00:16:51,Este,136,5,14,Neutral
3077,2024-12-15 18:19:32,Norte,112,3,16,Accidente
3078,2024-08-27 10:54:40,Centro,116,5,11,Neutral
3079,2025-06-14 20:33:51,Centro,157,5,12,Accidente
3080,2024-07-30 22:53:26,Sur,11,5,15,Fuego
3081,2025-06-03 22:39:10,Sur,160,7,12,Neutral
3082,2024-08-29 21:34:17,Oeste,71,5,9,Fuego
3083,2025-06-05 23:48:44,Norte,112,7,1,Accidente
3084,2025-02-02 15:09:47,Centro,115,9,3,Fuego
3085,2024-07-02 01:28:06,Sur,152,5,12,Accidente
3086,2024-08-06 16:59:13,Norte,87,2,13,Fuego
3087,2025-04-30 10:45:14,Sur,128,5,6,Fuego
3088,2024-10-13 13:58:41,Sur,143,8,10,Neutral
3089,2025-06-13 18:18:40,Centro,108,4,10,Accidente
3090,2024-12-19 13:32:12,Centro,71,2,16,Fuego
3091,2025-03-11 00:48:27,Sur,11,3,1,Accidente
3092,2024-09-05 03:43:55,Este,155,9,16,Neutral
3093,2024-09-03 05:08:58,Sur,114,9,4,Fuego
3094,2025-05-28 15:55:44,Sur,38,8,6,Accidente
3095,2025-05-30 20:26:46,Oeste,110,8,19,Fuego
3096,2025-04-05 22:25:45,Oeste,151,8,2,Fuego
3097,2024-10-17 17:14:57,Oeste,62,8,18,Fuego
3098,2024-09-26 06:32:48,Este,13,8,10,Fuego
3099,2024-10-20 09:47:35,Este,52,1,4,Neutral
3100,2024-08-24 02:54:15,Sur,119,6,1,Neutral
3101,2024-06-29 23:15:57,Oeste,45,9,15,Accidente
3102,2024-10-14 10:58:22,Este,52,8,10,Accidente
3103,2024-09-30 05:57:43,Centro,177,3,18,Fuego
3104,2025-05-30 04:08:02,Sur,29,1,16,Fuego
3105,2025-02-23 03:36:24,Norte,120,2,13,Fuego
3106,2024-09-18 23:27:42,Sur,82,2,15,Neutral
3107,2025-04-18 04:26:58,Norte,112,7,2,Fuego
3108,2025-05-25 18:02:06,Oeste,29,6,4,Accidente
3109,2024-11-18 22:51:39,Norte,151,2,1,Fuego
3110,2024-07-07 03:40:25,Oeste,43,8,7,Neutral
3111,2024-12-25 08:46:47,Centro,123,9,11,Fuego
3112,2024-12-21 16:00:19,Norte,83,7,10,Neutral
3113,2024-07-30 04:16:52,Sur,84,4,1,Neutral
3114,2025-03-15 12:02:57,Oeste,31,1,11,Neutral
3115,2025-01-30 04:01:14,Sur,108,4,10,Neutral
3116,2025-05-16 14:43:25,Este,78,4,14,Accidente
3117,2025-04-20 07:31:59,Oeste,72,8,14,Neutral
3118,2025-02-05 03:03:49,Norte,151,4,7,Accidente
3119,2025-02-26 12:56:19,Oeste,32,4,11,Accidente
3120,2025-01-05 14:49:34,Sur,127,2,4,Fuego
3121,2024-09-22 08:58:36,Centro,165,7,2,Fuego
3122,2024-06-18 16:30:34,Oeste,142,4,7,Neutral
3123,2025-03-19 02:04:22,Norte,87,6,19,Fuego
3124,2024-06-26 17:29:32,Este,34,3,14,Neutral
3125,2025-05-22 21:46:06,Centro,26,7,19,Fuego
3126,2024-11-13 19:59:23,Este,7,6,7,Neutral
3127,2025-01-27 03:30:22,Oeste,105,3,12,Fuego
3128,2025-02-02 12:33:47,Sur,109,4,3,Fuego
3129,2024-08-10 03:35:54,Sur,6,5,15,Accidente
3130,2024-07-27 11:21:48,Norte,58,9,5,Fuego
3131,2024-09-24 09:27:23,Sur,10,6,8,Fuego
3132,2024-07-19 09:35:22,Centro,111,4,14,Neutral
3133,2024-09-05 06:49:24,Sur,172,7,4,Accidente
3134,2025-05-17 08:09:07,Norte,127,2,7,Neutral
3135,2024-10-27 04:59:03,Oeste,6,4,7,Fuego
3136,2025-05-07 11:06:40,Oeste,115,5,18,Neutral
3137,2024-08-16 10:19:31,Sur,6,4,14,Accidente
3138,2024-08-17 15:33:49,Este,97,4,8,Neutral
3139,2024-10-27 00:02:10,Oeste,105,9,12,Fuego
3140,2024-07-14 08:28:34,Sur,101,2,10,Neutral
3141,2025-06-12 19:29:58,Norte,115,6,14,Fuego
3142,2025-06-15 02:21:22,Sur,10,8,9,Accidente
3143,2024-08-21 07:57:55,Oeste,131,8,6,Accidente
3144,2024-11-14 16:17:44,Norte,108,7,5,Neutral
3145,2024-12-19 12:11:23,Sur,151,4,1,Accidente
3146,2025-05-21 08:41:48,Centro,159,7,1,Neutral
3147,2024-12-12 00:37:38,Norte,5,6,17,Fuego
3148,2025-01-19 06:12:03,Centro,37,6,11,Neutral
3149,2024-10-14 16:50:29,Este,44,2,12,Fuego
3150,2025-03-11 07:14:37,Norte,36,8,3,Accidente
3151,2024-11-27 21:56:39,Centro,21,8,6,Fuego
3152,2024-10-25 17:08:48,Oeste,130,7,11,Fuego
3153,2025-02-10 23:19:25,Oeste,12,9,13,Fuego
3154,2024-08-26 15:49:43,Este,61,8,11,Fuego
3155,2025-05-09 09:11:52,Norte,46,9,8,Fuego
3156,2024-11-10 05:28:25,Norte,102,9,10,Neutral
3157,2024-12-20 06:31:21,Norte,141,6,2,Fuego
3158,2024-09-12 08:45:17,Este,124,2,14,Fuego
3159,2024-07-09 13:01:06,Norte,91,7,16,Fuego
3160,2024-06-22 20:26:49,Oeste,167,3,17,Fuego
3161,2025-01-30 13:05:35,Centro,58,7,11,Fuego
3162,2024-10-20 21:40:24,Oeste,88,9,2,Fuego
3163,2024-11-12 02:27:18,Oeste,29,2,5,Accidente
3164,2025-03-29 14:23:04,Centro,71,6,16,Neutral
3165,2024-09-14 14:17:37,Oeste,178,6,16,Fuego
3166,2024-12-03 06:55:53,Este,156,9,2,Neutral
3167,2024-12-12 18:43:55,Centro,50,9,16,Accidente
3168,2024-11-09 04:38:06,Oeste,26,5,5,Accidente
3169,2024-12-08 05:31:04,Sur,143,5,8,Fuego
3170,2024-11-06 16:22:04,Oeste,12,9,14,Neutral
3171,2024-07-20 01:39:48,Este,43,8,10,Fuego
3172,2024-11-22 20:54:23,Norte,167,7,2,Accidente
3173,2024-08-08 22:04:51,Oeste,53,8,3,Accidente
3174,2024-08-02 13:09:12,Norte,50,6,18,Neutral
3175,2025-03-25 08:32:40,Sur,42,3,2,Fuego
3176,2024-08-16 11:01:17,Oeste,140,7,9,Neutral
3177,2024-07-01 14:29:54,Centro,58,8,2,Neutral
3178,2025-03-18 08:34:19,Norte,169,8,7,Accidente
3179,2025-02-11 20:14:36,Sur,96,1,7,Neutral
3180,2025-04-17 02:33:09,Centro,44,7,14,Accidente
3181,2025-06-10 15:37:34,Centro,38,3,5,Fuego
3182,2025-04-14 23:15:11,Centro,100,2,8,Neutral
3183,2024-07-19 12:23:56,Centro,83,2,18,Neutral
3184,2024-10-19 02:00:25,Oeste,131,8,6,Fuego
3185,2024-09-30 00:10:41,Oeste,21,9,14,Neutral
3186,2025-04-26 06:29:30,Oeste,165,3,18,Fuego
3187,2025-01-01 07:44:16,Sur,179,3,17,Accidente
3188,2024-10-04 14:21:38,Sur,114,6,9,Accidente
3189,2024-08-11 09:59:27,Sur,56,1,13,Neutral
3190,2024-12-20 00:52:10,Este,122,6,16,Accidente
3191,2024-12-15 11:38:32,Sur,13,3,10,Accidente
3192,2024-11-03 11:58:51,Oeste,37,4,10,Fuego
3193,2024-08-28 09:38:21,Oeste,117,9,4,Accidente
3194,2024-12-25 20:59:49,Este,153,3,12,Accidente
3195,2025-04-24 22:18:58,Este,89,1,8,Accidente
3196,2024-08-06 14:40:07,Sur,14,3,15,Fuego
3197,2025-02-22 10:05:13,Norte,10,7,19,Neutral
3198,2025-02-18 23:04:02,Este,119,7,15,Fuego
3199,2024-09-28 11:16:53,Centro,125,5,8,Neutral
3200,2025-02-27 02:53:22,Oeste,145,1,8,Neutral
3201,2024-07-24 06:41:37,Centro,69,8,19,Accidente
3202,2025-01-07 22:51:09,Oeste,24,8,9,Accidente
3203,2025-04-15 20:23:11,Oeste,61,2,17,Fuego
3204,2024-10-11 00:01:52,Este,50,3,8,Fuego
3205,2024-09-18 02:02:05,Este,140,4,12,Fuego
3206,2024-06-30 00:57:32,Centro,14,1,15,Accidente
3207,2025-01-15 10:22:32,Oeste,117,4,4,Neutral
3208,2025-01-26 07:00:58,Centro,143,5,6,Fuego
3209,2024-09-15 16:01:20,Norte,16,3,16,Neutral
3210,2025-03-07 14:22:01,Centro,142,2,5,Accidente
3211,2024-07-19 01:06:49,Sur,157,6,13,Accidente
3212,2024-12-21 21:53:36,Centro,15,8,15,Accidente
3213,2024-07-06 11:05:40,Sur,122,7,17,Accidente
3214,2024-12-16 02:12:42,Sur,168,1,5,Neutral
3215,2025-05-26 23:08:40,Sur,43,4,19,Neutral
3216,2024-07-04 08:30:49,Norte,57,3,7,Fuego
3217,2024-09-21 08:14:46,Centro,60,6,3,Neutral
3218,2024-06-19 17:07:03,Centro,108,9,13,Neutral
3219,2024-07-22 01:42:24,Norte,133,9,14,Neutral
3220,2024-11-15 13:01:18,Oeste,60,7,16,Fuego
3221,2024-11-11 22:18:37,Este,122,9,13,Neutral
3222,2024-08-29 19:36:25,Centro,136,8,2,Neutral
3223,2024-12-19 02:44:14,Este,34,5,14,Neutral
3224,2024-10-28 05:56:49,Norte,16,9,7,Accidente
3225,2025-01-17 02:48:36,Oeste,39,7,5,Neutral
3226,2024-12-15 00:59:56,Oeste,81,5,14,Fuego
3227,2024-10-20 02:55:51,Oeste,163,8,9,Fuego
3228,2024-07-09 13:31:40,Norte,106,7,10,Fuego
3229,2025-02-25 10:27:09,Sur,91,9,7,Fuego
3230,2024-11-28 16:36:22,Sur,56,1,14,Accidente
3231,2025-03-23 14:43:55,Este,84,9,14,Fuego
3232,2025-06-11 23:54:50,Sur,139,7,2,Accidente
3233,2024-11-24 03:31:03,Sur,26,1,17,Accidente
3234,2024-08-14 07:57:54,Oeste,79,1,4,Accidente
3235,2025-06-08 17:06:52,Oeste,62,5,13,Fuego
