id_llamada;fecha;distrito;duracion_minutes;recursos_desplegados;distancia_km;tipo;Accidente;Neutral;Fuego
2936;25/02/2025 13:53;Norte;91;2;2;Fuego;0;0;1
2937;17/06/2025 6:42;Este;151;9;9;Accidente;1;0;0
2938;27/04/2025 18:40;Sur;144;2;13;Neutral;0;1;0
2939;21/07/2024 21:56;Centro;19;7;5;Fuego;0;0;1
2940;3/11/2024 2:46;Oeste;163;8;9;Neutral;0;1;0
2941;23/12/2024 4:58;Sur;175;6;13;Fuego;0;0;1
2942;12/07/2024 10:29;Centro;105;7;5;Fuego;0;0;1
2943;23/06/2024 8:27;Norte;169;1;15;Fuego;0;0;1
2944;16/06/2025 21:11;Este;33;4;7;Neutral;0;1;0
2945;26/01/2025 3:24;Este;118;7;14;Neutral;0;1;0
2946;24/05/2025 7:15;Este;111;1;16;Fuego;0;0;1
2947;22/10/2024 22:11;Norte;158;1;6;Accidente;1;0;0
2948;4/03/2025 14:18;Centro;112;6;2;Fuego;0;0;1
2949;14/09/2024 0:23;Norte;134;4;16;Neutral;0;1;0
2950;21/04/2025 9:26;Este;88;3;19;Fuego;0;0;1
2951;2/07/2024 12:35;Sur;19;5;5;Neutral;0;1;0
2952;22/01/2025 10:22;Oeste;136;9;4;Fuego;0;0;1
2953;10/10/2024 6:37;Norte;54;3;14;Fuego;0;0;1
2954;20/04/2025 21:29;Norte;170;5;6;Accidente;1;0;0
2955;25/01/2025 23:22;Centro;27;5;8;Accidente;1;0;0
2956;19/03/2025 9:28;Centro;63;9;3;Neutral;0;1;0
2957;1/08/2024 0:47;Norte;94;4;4;Fuego;0;0;1
2958;21/06/2024 16:46;Este;119;1;1;Neutral;0;1;0
2959;31/07/2024 0:09;Oeste;79;5;2;Fuego;0;0;1
2960;7/03/2025 4:37;Centro;160;1;13;Fuego;0;0;1
2961;10/12/2024 15:40;Este;127;6;9;Fuego;0;0;1
2962;30/10/2024 18:58;Sur;140;7;12;Accidente;1;0;0
2963;25/05/2025 11:40;Centro;161;1;10;Neutral;0;1;0
2964;8/08/2024 4:36;Este;143;4;10;Fuego;0;0;1
2965;8/01/2025 6:14;Este;22;9;18;Fuego;0;0;1
2966;4/07/2024 23:18;Oeste;54;1;12;Neutral;0;1;0
2967;1/12/2024 5:54;Oeste;146;9;16;Neutral;0;1;0
2968;9/08/2024 9:50;Sur;122;8;6;Fuego;0;0;1
2969;11/04/2025 21:50;Este;141;5;10;Accidente;1;0;0
2970;30/01/2025 14:42;Este;143;6;15;Accidente;1;0;0
2971;11/09/2024 1:12;Oeste;112;7;9;Fuego;0;0;1
2972;1/05/2025 15:11;Centro;71;4;2;Accidente;1;0;0
2973;11/09/2024 3:30;Centro;171;6;18;Neutral;0;1;0
2974;17/04/2025 0:59;Norte;82;7;12;Accidente;1;0;0
2975;3/09/2024 19:24;Oeste;160;6;3;Neutral;0;1;0
2976;24/08/2024 8:27;Norte;79;6;7;Neutral;0;1;0
2977;3/06/2025 23:39;Oeste;43;2;9;Neutral;0;1;0
2978;26/10/2024 18:19;Sur;29;5;8;Neutral;0;1;0
2979;24/02/2025 6:25;Este;25;3;6;Accidente;1;0;0
2980;10/01/2025 9:28;Sur;142;7;1;Neutral;0;1;0
2981;30/04/2025 20:33;Oeste;175;4;14;Fuego;0;0;1
2982;11/04/2025 13:23;Este;19;1;16;Neutral;0;1;0
2983;1/07/2024 2:13;Centro;52;6;16;Fuego;0;0;1
2984;1/12/2024 22:56;Centro;90;6;4;Neutral;0;1;0
2985;7/04/2025 14:17;Norte;153;7;6;Neutral;0;1;0
2986;22/02/2025 4:41;Oeste;120;8;15;Accidente;1;0;0
2987;15/04/2025 2:12;Oeste;54;3;8;Neutral;0;1;0
2988;10/06/2025 11:18;Centro;155;6;1;Neutral;0;1;0
2989;8/05/2025 3:58;Sur;145;2;13;Accidente;1;0;0
2990;2/09/2024 19:55;Este;73;9;18;Accidente;1;0;0
2991;31/10/2024 22:23;Sur;8;2;18;Fuego;0;0;1
2992;26/06/2024 11:10;Sur;82;3;13;Accidente;1;0;0
2993;6/10/2024 13:57;Centro;13;2;14;Fuego;0;0;1
2994;23/10/2024 2:51;Centro;125;9;11;Neutral;0;1;0
2995;24/06/2024 12:44;Centro;119;1;7;Fuego;0;0;1
2996;12/01/2025 21:32;Norte;167;5;18;Accidente;1;0;0
2997;1/05/2025 8:49;Sur;105;1;4;Neutral;0;1;0
2998;8/07/2024 23:52;Oeste;153;5;17;Fuego;0;0;1
2999;19/02/2025 1:58;Este;150;8;19;Fuego;0;0;1
3000;7/03/2025 17:07;Norte;101;8;14;Fuego;0;0;1
3001;21/06/2024 20:46;Oeste;85;8;10;Neutral;0;1;0
3002;10/01/2025 12:57;Sur;47;2;6;Fuego;0;0;1
3003;5/07/2024 17:06;Centro;99;8;18;Fuego;0;0;1
3004;18/06/2024 12:26;Sur;10;5;4;Accidente;1;0;0
3005;23/04/2025 19:16;Este;71;1;11;Fuego;0;0;1
3006;6/03/2025 8:01;Norte;144;7;13;Neutral;0;1;0
3007;2/04/2025 9:48;Norte;104;6;8;Accidente;1;0;0
3008;29/05/2025 16:33;Este;16;5;10;Neutral;0;1;0
3009;25/03/2025 0:11;Oeste;70;1;11;Accidente;1;0;0
3010;27/06/2024 1:43;Oeste;6;1;3;Accidente;1;0;0
3011;14/01/2025 6:02;Norte;147;6;15;Fuego;0;0;1
3012;29/07/2024 18:27;Norte;155;7;8;Neutral;0;1;0
3013;21/04/2025 3:39;Centro;161;1;18;Fuego;0;0;1
3014;21/02/2025 12:11;Oeste;85;9;1;Accidente;1;0;0
3015;2/11/2024 23:48;Este;139;4;8;Fuego;0;0;1
3016;12/12/2024 11:08;Oeste;160;5;3;Accidente;1;0;0
3017;25/07/2024 17:31;Centro;146;2;1;Accidente;1;0;0
3018;8/04/2025 5:00;Norte;176;8;16;Neutral;0;1;0
3019;12/07/2024 11:17;Norte;162;2;9;Neutral;0;1;0
3020;8/07/2024 11:42;Centro;164;3;17;Neutral;0;1;0
3021;10/12/2024 20:05;Este;74;9;16;Neutral;0;1;0
3022;9/12/2024 10:59;Norte;119;2;6;Fuego;0;0;1
3023;18/01/2025 7:40;Sur;92;6;7;Neutral;0;1;0
3024;6/05/2025 2:45;Norte;10;4;16;Neutral;0;1;0
3025;21/07/2024 10:52;Sur;31;7;8;Neutral;0;1;0
3026;24/03/2025 0:46;Centro;86;6;10;Accidente;1;0;0
3027;5/02/2025 14:17;Centro;92;9;14;Accidente;1;0;0
3028;3/09/2024 17:10;Norte;124;9;11;Neutral;0;1;0
3029;11/11/2024 4:22;Oeste;28;4;2;Accidente;1;0;0
3030;25/05/2025 15:12;Sur;106;1;12;Accidente;1;0;0
3031;14/06/2025 8:36;Este;38;2;13;Fuego;0;0;1
3032;28/09/2024 11:13;Norte;172;8;15;Accidente;1;0;0
3033;8/08/2024 15:42;Este;51;8;12;Fuego;0;0;1
3034;3/05/2025 1:09;Norte;28;2;13;Accidente;1;0;0
3035;31/01/2025 7:10;Oeste;69;4;8;Neutral;0;1;0
3036;30/08/2024 6:12;Oeste;22;1;16;Accidente;1;0;0
3037;12/05/2025 19:18;Oeste;48;7;3;Accidente;1;0;0
3038;12/03/2025 4:08;Oeste;80;4;13;Fuego;0;0;1
3039;24/08/2024 19:32;Centro;61;8;12;Neutral;0;1;0
3040;5/01/2025 19:18;Centro;111;9;19;Fuego;0;0;1
3041;26/12/2024 9:12;Sur;160;9;2;Neutral;0;1;0
3042;6/09/2024 3:20;Este;128;3;1;Neutral;0;1;0
3043;26/05/2025 5:26;Norte;155;5;8;Fuego;0;0;1
3044;27/05/2025 14:48;Norte;166;6;9;Accidente;1;0;0
3045;3/10/2024 11:11;Centro;143;6;8;Neutral;0;1;0
3046;18/12/2024 0:57;Norte;167;8;17;Accidente;1;0;0
3047;26/04/2025 17:20;Centro;120;6;9;Fuego;0;0;1
3048;10/12/2024 9:23;Sur;97;6;6;Fuego;0;0;1
3049;1/02/2025 20:23;Este;46;4;15;Fuego;0;0;1
3050;22/12/2024 13:42;Sur;32;7;13;Fuego;0;0;1
3051;27/07/2024 23:44;Oeste;127;8;12;Neutral;0;1;0
3052;23/07/2024 13:06;Oeste;28;3;13;Fuego;0;0;1
3053;16/02/2025 19:54;Oeste;140;7;7;Accidente;1;0;0
3054;17/07/2024 13:44;Sur;110;3;18;Accidente;1;0;0
3055;23/05/2025 1:20;Norte;122;8;14;Neutral;0;1;0
3056;21/10/2024 22:56;Este;57;1;11;Fuego;0;0;1
3057;4/10/2024 5:01;Oeste;136;1;14;Neutral;0;1;0
3058;26/06/2024 2:30;Oeste;104;6;17;Neutral;0;1;0
3059;10/06/2025 10:39;Oeste;9;9;2;Neutral;0;1;0
3060;15/03/2025 23:41;Este;53;4;19;Fuego;0;0;1
3061;8/01/2025 12:09;Oeste;102;6;16;Accidente;1;0;0
3062;30/04/2025 9:13;Este;34;5;10;Accidente;1;0;0
3063;8/11/2024 6:04;Oeste;76;1;8;Neutral;0;1;0
3064;27/09/2024 22:24;Sur;107;6;5;Neutral;0;1;0
3065;8/08/2024 11:42;Sur;67;9;7;Accidente;1;0;0
3066;28/03/2025 14:43;Este;179;3;13;Accidente;1;0;0
3067;21/03/2025 14:11;Sur;30;3;16;Fuego;0;0;1
3068;10/03/2025 9:54;Este;41;2;5;Neutral;0;1;0
3069;26/02/2025 4:41;Sur;11;4;16;Fuego;0;0;1
3070;27/03/2025 5:39;Sur;131;3;15;Accidente;1;0;0
3071;18/07/2024 20:50;Este;172;2;9;Accidente;1;0;0
3072;28/11/2024 9:09;Norte;96;1;12;Accidente;1;0;0
3073;24/03/2025 20:39;Sur;171;3;8;Accidente;1;0;0
3074;15/07/2024 15:56;Oeste;107;6;13;Fuego;0;0;1
3075;28/02/2025 20:34;Norte;57;9;5;Accidente;1;0;0
3076;20/10/2024 0:16;Este;136;5;14;Neutral;0;1;0
3077;15/12/2024 18:19;Norte;112;3;16;Accidente;1;0;0
3078;27/08/2024 10:54;Centro;116;5;11;Neutral;0;1;0
3079;14/06/2025 20:33;Centro;157;5;12;Accidente;1;0;0
3080;30/07/2024 22:53;Sur;11;5;15;Fuego;0;0;1
3081;3/06/2025 22:39;Sur;160;7;12;Neutral;0;1;0
3082;29/08/2024 21:34;Oeste;71;5;9;Fuego;0;0;1
3083;5/06/2025 23:48;Norte;112;7;1;Accidente;1;0;0
3084;2/02/2025 15:09;Centro;115;9;3;Fuego;0;0;1
3085;2/07/2024 1:28;Sur;152;5;12;Accidente;1;0;0
3086;6/08/2024 16:59;Norte;87;2;13;Fuego;0;0;1
3087;30/04/2025 10:45;Sur;128;5;6;Fuego;0;0;1
3088;13/10/2024 13:58;Sur;143;8;10;Neutral;0;1;0
3089;13/06/2025 18:18;Centro;108;4;10;Accidente;1;0;0
3090;19/12/2024 13:32;Centro;71;2;16;Fuego;0;0;1
3091;11/03/2025 0:48;Sur;11;3;1;Accidente;1;0;0
3092;5/09/2024 3:43;Este;155;9;16;Neutral;0;1;0
3093;3/09/2024 5:08;Sur;114;9;4;Fuego;0;0;1
3094;28/05/2025 15:55;Sur;38;8;6;Accidente;1;0;0
3095;30/05/2025 20:26;Oeste;110;8;19;Fuego;0;0;1
3096;5/04/2025 22:25;Oeste;151;8;2;Fuego;0;0;1
3097;17/10/2024 17:14;Oeste;62;8;18;Fuego;0;0;1
3098;26/09/2024 6:32;Este;13;8;10;Fuego;0;0;1
3099;20/10/2024 9:47;Este;52;1;4;Neutral;0;1;0
3100;24/08/2024 2:54;Sur;119;6;1;Neutral;0;1;0
3101;29/06/2024 23:15;Oeste;45;9;15;Accidente;1;0;0
3102;14/10/2024 10:58;Este;52;8;10;Accidente;1;0;0
3103;30/09/2024 5:57;Centro;177;3;18;Fuego;0;0;1
3104;30/05/2025 4:08;Sur;29;1;16;Fuego;0;0;1
3105;23/02/2025 3:36;Norte;120;2;13;Fuego;0;0;1
3106;18/09/2024 23:27;Sur;82;2;15;Neutral;0;1;0
3107;18/04/2025 4:26;Norte;112;7;2;Fuego;0;0;1
3108;25/05/2025 18:02;Oeste;29;6;4;Accidente;1;0;0
3109;18/11/2024 22:51;Norte;151;2;1;Fuego;0;0;1
3110;7/07/2024 3:40;Oeste;43;8;7;Neutral;0;1;0
3111;25/12/2024 8:46;Centro;123;9;11;Fuego;0;0;1
3112;21/12/2024 16:00;Norte;83;7;10;Neutral;0;1;0
3113;30/07/2024 4:16;Sur;84;4;1;Neutral;0;1;0
3114;15/03/2025 12:02;Oeste;31;1;11;Neutral;0;1;0
3115;30/01/2025 4:01;Sur;108;4;10;Neutral;0;1;0
3116;16/05/2025 14:43;Este;78;4;14;Accidente;1;0;0
3117;20/04/2025 7:31;Oeste;72;8;14;Neutral;0;1;0
3118;5/02/2025 3:03;Norte;151;4;7;Accidente;1;0;0
3119;26/02/2025 12:56;Oeste;32;4;11;Accidente;1;0;0
3120;5/01/2025 14:49;Sur;127;2;4;Fuego;0;0;1
3121;22/09/2024 8:58;Centro;165;7;2;Fuego;0;0;1
3122;18/06/2024 16:30;Oeste;142;4;7;Neutral;0;1;0
3123;19/03/2025 2:04;Norte;87;6;19;Fuego;0;0;1
3124;26/06/2024 17:29;Este;34;3;14;Neutral;0;1;0
3125;22/05/2025 21:46;Centro;26;7;19;Fuego;0;0;1
3126;13/11/2024 19:59;Este;7;6;7;Neutral;0;1;0
3127;27/01/2025 3:30;Oeste;105;3;12;Fuego;0;0;1
3128;2/02/2025 12:33;Sur;109;4;3;Fuego;0;0;1
3129;10/08/2024 3:35;Sur;6;5;15;Accidente;1;0;0
3130;27/07/2024 11:21;Norte;58;9;5;Fuego;0;0;1
3131;24/09/2024 9:27;Sur;10;6;8;Fuego;0;0;1
3132;19/07/2024 9:35;Centro;111;4;14;Neutral;0;1;0
3133;5/09/2024 6:49;Sur;172;7;4;Accidente;1;0;0
3134;17/05/2025 8:09;Norte;127;2;7;Neutral;0;1;0
3135;27/10/2024 4:59;Oeste;6;4;7;Fuego;0;0;1
3136;7/05/2025 11:06;Oeste;115;5;18;Neutral;0;1;0
3137;16/08/2024 10:19;Sur;6;4;14;Accidente;1;0;0
3138;17/08/2024 15:33;Este;97;4;8;Neutral;0;1;0
3139;27/10/2024 0:02;Oeste;105;9;12;Fuego;0;0;1
3140;14/07/2024 8:28;Sur;101;2;10;Neutral;0;1;0
3141;12/06/2025 19:29;Norte;115;6;14;Fuego;0;0;1
3142;15/06/2025 2:21;Sur;10;8;9;Accidente;1;0;0
3143;21/08/2024 7:57;Oeste;131;8;6;Accidente;1;0;0
3144;14/11/2024 16:17;Norte;108;7;5;Neutral;0;1;0
3145;19/12/2024 12:11;Sur;151;4;1;Accidente;1;0;0
3146;21/05/2025 8:41;Centro;159;7;1;Neutral;0;1;0
3147;12/12/2024 0:37;Norte;5;6;17;Fuego;0;0;1
3148;19/01/2025 6:12;Centro;37;6;11;Neutral;0;1;0
3149;14/10/2024 16:50;Este;44;2;12;Fuego;0;0;1
3150;11/03/2025 7:14;Norte;36;8;3;Accidente;1;0;0
3151;27/11/2024 21:56;Centro;21;8;6;Fuego;0;0;1
3152;25/10/2024 17:08;Oeste;130;7;11;Fuego;0;0;1
3153;10/02/2025 23:19;Oeste;12;9;13;Fuego;0;0;1
3154;26/08/2024 15:49;Este;61;8;11;Fuego;0;0;1
3155;9/05/2025 9:11;Norte;46;9;8;Fuego;0;0;1
3156;10/11/2024 5:28;Norte;102;9;10;Neutral;0;1;0
3157;20/12/2024 6:31;Norte;141;6;2;Fuego;0;0;1
3158;12/09/2024 8:45;Este;124;2;14;Fuego;0;0;1
3159;9/07/2024 13:01;Norte;91;7;16;Fuego;0;0;1
3160;22/06/2024 20:26;Oeste;167;3;17;Fuego;0;0;1
3161;30/01/2025 13:05;Centro;58;7;11;Fuego;0;0;1
3162;20/10/2024 21:40;Oeste;88;9;2;Fuego;0;0;1
3163;12/11/2024 2:27;Oeste;29;2;5;Accidente;1;0;0
3164;29/03/2025 14:23;Centro;71;6;16;Neutral;0;1;0
3165;14/09/2024 14:17;Oeste;178;6;16;Fuego;0;0;1
3166;3/12/2024 6:55;Este;156;9;2;Neutral;0;1;0
3167;12/12/2024 18:43;Centro;50;9;16;Accidente;1;0;0
3168;9/11/2024 4:38;Oeste;26;5;5;Accidente;1;0;0
3169;8/12/2024 5:31;Sur;143;5;8;Fuego;0;0;1
3170;6/11/2024 16:22;Oeste;12;9;14;Neutral;0;1;0
3171;20/07/2024 1:39;Este;43;8;10;Fuego;0;0;1
3172;22/11/2024 20:54;Norte;167;7;2;Accidente;1;0;0
3173;8/08/2024 22:04;Oeste;53;8;3;Accidente;1;0;0
3174;2/08/2024 13:09;Norte;50;6;18;Neutral;0;1;0
3175;25/03/2025 8:32;Sur;42;3;2;Fuego;0;0;1
3176;16/08/2024 11:01;Oeste;140;7;9;Neutral;0;1;0
3177;1/07/2024 14:29;Centro;58;8;2;Neutral;0;1;0
3178;18/03/2025 8:34;Norte;169;8;7;Accidente;1;0;0
3179;11/02/2025 20:14;Sur;96;1;7;Neutral;0;1;0
3180;17/04/2025 2:33;Centro;44;7;14;Accidente;1;0;0
3181;10/06/2025 15:37;Centro;38;3;5;Fuego;0;0;1
3182;14/04/2025 23:15;Centro;100;2;8;Neutral;0;1;0
3183;19/07/2024 12:23;Centro;83;2;18;Neutral;0;1;0
3184;19/10/2024 2:00;Oeste;131;8;6;Fuego;0;0;1
3185;30/09/2024 0:10;Oeste;21;9;14;Neutral;0;1;0
3186;26/04/2025 6:29;Oeste;165;3;18;Fuego;0;0;1
3187;1/01/2025 7:44;Sur;179;3;17;Accidente;1;0;0
3188;4/10/2024 14:21;Sur;114;6;9;Accidente;1;0;0
3189;11/08/2024 9:59;Sur;56;1;13;Neutral;0;1;0
3190;20/12/2024 0:52;Este;122;6;16;Accidente;1;0;0
3191;15/12/2024 11:38;Sur;13;3;10;Accidente;1;0;0
3192;3/11/2024 11:58;Oeste;37;4;10;Fuego;0;0;1
3193;28/08/2024 9:38;Oeste;117;9;4;Accidente;1;0;0
3194;25/12/2024 20:59;Este;153;3;12;Accidente;1;0;0
3195;24/04/2025 22:18;Este;89;1;8;Accidente;1;0;0
3196;6/08/2024 14:40;Sur;14;3;15;Fuego;0;0;1
3197;22/02/2025 10:05;Norte;10;7;19;Neutral;0;1;0
3198;18/02/2025 23:04;Este;119;7;15;Fuego;0;0;1
3199;28/09/2024 11:16;Centro;125;5;8;Neutral;0;1;0
3200;27/02/2025 2:53;Oeste;145;1;8;Neutral;0;1;0
3201;24/07/2024 6:41;Centro;69;8;19;Accidente;1;0;0
3202;7/01/2025 22:51;Oeste;24;8;9;Accidente;1;0;0
3203;15/04/2025 20:23;Oeste;61;2;17;Fuego;0;0;1
3204;11/10/2024 0:01;Este;50;3;8;Fuego;0;0;1
3205;18/09/2024 2:02;Este;140;4;12;Fuego;0;0;1
3206;30/06/2024 0:57;Centro;14;1;15;Accidente;1;0;0
3207;15/01/2025 10:22;Oeste;117;4;4;Neutral;0;1;0
3208;26/01/2025 7:00;Centro;143;5;6;Fuego;0;0;1
3209;15/09/2024 16:01;Norte;16;3;16;Neutral;0;1;0
3210;7/03/2025 14:22;Centro;142;2;5;Accidente;1;0;0
3211;19/07/2024 1:06;Sur;157;6;13;Accidente;1;0;0
3212;21/12/2024 21:53;Centro;15;8;15;Accidente;1;0;0
3213;6/07/2024 11:05;Sur;122;7;17;Accidente;1;0;0
3214;16/12/2024 2:12;Sur;168;1;5;Neutral;0;1;0
3215;26/05/2025 23:08;Sur;43;4;19;Neutral;0;1;0
3216;4/07/2024 8:30;Norte;57;3;7;Fuego;0;0;1
3217;21/09/2024 8:14;Centro;60;6;3;Neutral;0;1;0
3218;19/06/2024 17:07;Centro;108;9;13;Neutral;0;1;0
3219;22/07/2024 1:42;Norte;133;9;14;Neutral;0;1;0
3220;15/11/2024 13:01;Oeste;60;7;16;Fuego;0;0;1
3221;11/11/2024 22:18;Este;122;9;13;Neutral;0;1;0
3222;29/08/2024 19:36;Centro;136;8;2;Neutral;0;1;0
3223;19/12/2024 2:44;Este;34;5;14;Neutral;0;1;0
3224;28/10/2024 5:56;Norte;16;9;7;Accidente;1;0;0
3225;17/01/2025 2:48;Oeste;39;7;5;Neutral;0;1;0
3226;15/12/2024 0:59;Oeste;81;5;14;Fuego;0;0;1
3227;20/10/2024 2:55;Oeste;163;8;9;Fuego;0;0;1
3228;9/07/2024 13:31;Norte;106;7;10;Fuego;0;0;1
3229;25/02/2025 10:27;Sur;91;9;7;Fuego;0;0;1
3230;28/11/2024 16:36;Sur;56;1;14;Accidente;1;0;0
3231;23/03/2025 14:43;Este;84;9;14;Fuego;0;0;1
3232;11/06/2025 23:54;Sur;139;7;2;Accidente;1;0;0
3233;24/11/2024 3:31;Sur;26;1;17;Accidente;1;0;0
3234;14/08/2024 7:57;Oeste;79;1;4;Accidente;1;0;0
3235;8/06/2025 17:06;Oeste;62;5;13;Fuego;0;0;1
3236;11/06/2025 10:22;Este;97;8;18;Fuego;0;0;1
3237;25/09/2024 1:07;Centro;107;9;3;Accidente;1;0;0
3238;20/04/2025 7:29;Este;144;6;19;Accidente;1;0;0
3239;9/11/2024 12:55;Este;11;8;5;Fuego;0;0;1
3240;13/08/2024 9:08;Norte;132;6;1;Neutral;0;1;0
3241;27/07/2024 22:00;Norte;59;6;9;Neutral;0;1;0
3242;12/07/2024 2:44;Este;110;4;8;Neutral;0;1;0
3243;22/03/2025 8:56;Este;66;5;3;Fuego;0;0;1
3244;23/08/2024 8:06;Este;94;2;2;Fuego;0;0;1
3245;24/09/2024 16:55;Sur;102;3;1;Accidente;1;0;0
3246;28/12/2024 19:34;Norte;81;3;12;Fuego;0;0;1
3247;2/02/2025 12:55;Este;123;5;13;Fuego;0;0;1
3248;28/09/2024 23:58;Oeste;40;5;10;Fuego;0;0;1
3249;8/10/2024 5:25;Oeste;93;6;17;Accidente;1;0;0
3250;14/06/2025 3:44;Sur;156;5;11;Accidente;1;0;0
3251;27/11/2024 3:44;Sur;176;6;5;Neutral;0;1;0
3252;15/05/2025 21:51;Centro;149;8;9;Neutral;0;1;0
3253;13/06/2025 19:35;Centro;134;2;13;Fuego;0;0;1
3254;4/03/2025 11:42;Centro;145;4;11;Fuego;0;0;1
3255;1/08/2024 19:22;Sur;163;6;4;Accidente;1;0;0
3256;13/09/2024 8:38;Sur;97;5;11;Neutral;0;1;0
3257;3/03/2025 20:12;Sur;118;1;9;Neutral;0;1;0
3258;26/11/2024 10:26;Oeste;32;9;7;Neutral;0;1;0
3259;1/07/2024 8:46;Sur;159;3;16;Fuego;0;0;1
3260;14/07/2024 2:51;Oeste;147;2;5;Fuego;0;0;1
3261;15/06/2025 8:48;Centro;37;9;6;Fuego;0;0;1
3262;20/06/2024 14:45;Centro;24;7;19;Accidente;1;0;0
3263;15/01/2025 1:26;Centro;174;5;1;Neutral;0;1;0
3264;27/03/2025 13:32;Este;144;6;16;Accidente;1;0;0
3265;6/01/2025 0:22;Este;105;4;18;Neutral;0;1;0
3266;15/04/2025 22:52;Norte;27;1;13;Fuego;0;0;1
3267;4/03/2025 13:25;Norte;116;4;1;Accidente;1;0;0
3268;15/06/2025 6:55;Norte;18;9;10;Accidente;1;0;0
3269;5/03/2025 3:44;Este;95;1;7;Fuego;0;0;1
3270;1/03/2025 23:02;Este;157;3;5;Neutral;0;1;0
3271;20/10/2024 12:56;Norte;81;5;13;Neutral;0;1;0
3272;16/11/2024 5:41;Norte;89;7;16;Neutral;0;1;0
3273;9/10/2024 22:57;Sur;113;9;14;Neutral;0;1;0
3274;25/11/2024 3:28;Norte;35;6;11;Fuego;0;0;1
3275;19/11/2024 13:58;Sur;126;3;19;Fuego;0;0;1
3276;15/11/2024 12:24;Oeste;111;7;2;Fuego;0;0;1
3277;5/05/2025 8:40;Este;58;4;8;Fuego;0;0;1
3278;19/11/2024 20:31;Norte;137;3;13;Accidente;1;0;0
3279;5/04/2025 14:22;Este;145;7;7;Accidente;1;0;0
3280;10/01/2025 5:58;Este;160;7;12;Accidente;1;0;0
3281;30/11/2024 9:19;Este;47;4;8;Fuego;0;0;1
3282;3/07/2024 2:19;Oeste;93;7;16;Neutral;0;1;0
3283;31/08/2024 15:06;Centro;119;2;18;Accidente;1;0;0
3284;1/04/2025 19:43;Norte;103;1;19;Accidente;1;0;0
3285;31/01/2025 22:58;Centro;51;2;4;Fuego;0;0;1
3286;28/05/2025 20:54;Centro;75;4;12;Neutral;0;1;0
3287;26/09/2024 17:27;Centro;170;8;16;Neutral;0;1;0
3288;30/05/2025 0:24;Este;71;3;17;Neutral;0;1;0
3289;24/12/2024 19:45;Sur;66;6;4;Fuego;0;0;1
3290;23/09/2024 17:36;Este;113;6;9;Neutral;0;1;0
3291;22/01/2025 9:28;Este;171;9;5;Accidente;1;0;0
3292;11/11/2024 4:03;Centro;41;9;17;Accidente;1;0;0
3293;24/01/2025 8:06;Este;123;4;17;Accidente;1;0;0
3294;8/09/2024 8:41;Centro;90;9;2;Fuego;0;0;1
3295;10/03/2025 3:05;Sur;130;6;2;Neutral;0;1;0
3296;13/06/2025 8:40;Norte;140;2;7;Fuego;0;0;1
3297;19/07/2024 9:27;Centro;56;6;4;Neutral;0;1;0
3298;9/12/2024 23:38;Sur;95;2;13;Fuego;0;0;1
3299;6/09/2024 1:23;Norte;37;8;11;Accidente;1;0;0
3300;11/12/2024 2:22;Oeste;85;4;3;Fuego;0;0;1
3301;15/12/2024 2:24;Centro;46;5;2;Fuego;0;0;1
3302;8/11/2024 15:19;Centro;116;8;16;Fuego;0;0;1
3303;27/04/2025 9:29;Oeste;130;8;3;Accidente;1;0;0
3304;13/07/2024 19:15;Oeste;159;6;15;Fuego;0;0;1
3305;4/04/2025 7:56;Centro;140;4;17;Fuego;0;0;1
3306;30/12/2024 5:02;Oeste;155;1;16;Accidente;1;0;0
3307;20/04/2025 13:38;Este;110;7;7;Neutral;0;1;0
3308;18/06/2024 1:21;Norte;129;8;16;Fuego;0;0;1
3309;21/07/2024 8:00;Norte;117;9;5;Accidente;1;0;0
3310;10/05/2025 7:43;Norte;68;2;2;Fuego;0;0;1
3311;8/03/2025 20:58;Este;127;1;1;Accidente;1;0;0
3312;10/03/2025 11:37;Oeste;118;4;13;Neutral;0;1;0
3313;12/07/2024 13:12;Sur;24;5;16;Neutral;0;1;0
3314;30/09/2024 22:16;Oeste;20;1;5;Fuego;0;0;1
3315;30/01/2025 14:28;Centro;149;5;3;Accidente;1;0;0
3316;16/01/2025 12:14;Norte;23;6;15;Neutral;0;1;0
3317;29/12/2024 2:16;Oeste;124;3;16;Neutral;0;1;0
3318;27/06/2024 12:26;Sur;140;7;11;Accidente;1;0;0
3319;8/06/2025 23:04;Centro;170;6;19;Fuego;0;0;1
3320;2/11/2024 10:24;Este;42;4;18;Neutral;0;1;0
3321;21/10/2024 17:44;Este;97;3;9;Neutral;0;1;0
3322;10/01/2025 22:24;Sur;109;5;8;Neutral;0;1;0
3323;21/02/2025 21:26;Centro;104;3;19;Fuego;0;0;1
3324;25/04/2025 15:58;Norte;94;9;5;Neutral;0;1;0
3325;3/11/2024 22:40;Oeste;163;9;17;Accidente;1;0;0
3326;21/01/2025 19:21;Centro;48;6;5;Fuego;0;0;1
3327;11/03/2025 14:49;Este;80;6;14;Neutral;0;1;0
3328;4/08/2024 20:17;Sur;149;4;7;Accidente;1;0;0
3329;15/12/2024 10:06;Sur;83;4;9;Accidente;1;0;0
3330;23/07/2024 23:13;Oeste;77;2;17;Fuego;0;0;1
3331;4/03/2025 5:00;Sur;171;4;3;Accidente;1;0;0
3332;7/01/2025 21:59;Sur;174;8;8;Fuego;0;0;1
3333;20/07/2024 10:45;Centro;144;2;13;Fuego;0;0;1
